學年度,學期,學校,,,系所名稱,學制,對方學校（機構）國別(地區),對方學校(機構)名稱,,本國學生出國進修、交流人數,,
,,設立別,類別,名稱,,,,中文名稱,英文名稱,小計,男,女
102,1,私立,一般大學,銘傳大學,財務金融學系,學士班(日間),大陸地區,華中科技大學,Huazhong University of Science and Technology,3,1,2
102,1,私立,一般大學,銘傳大學,財務金融學系,學士班(日間),大陸地區,廈門大學,Xiamen University,3,1,2
102,1,私立,一般大學,銘傳大學,財務金融學系,學士班(日間),大陸地區,蘭州大學,Lanzhou University,1,0,1
102,1,私立,一般大學,銘傳大學,財務金融學系,學士班(日間),大韓民國(南韓),安養大學校,Anyang University,1,0,1
102,1,私立,一般大學,銘傳大學,財務金融學系,學士班(日間),法國,斯特拉斯堡大學,University of Strasbourg,1,0,1
102,1,私立,一般大學,銘傳大學,財務金融學系,學士班(日間),德意志聯邦共和國,班貝格大學,University of Bamberg,1,0,1
102,1,私立,一般大學,銘傳大學,風險管理與保險學系,學士班(日間),大陸地區,武漢大學,Wuhan University,1,0,1
102,1,私立,一般大學,銘傳大學,法律學系,學士班(日間),大陸地區,華東師範大學,East China Normal University,1,0,1
102,1,私立,一般大學,銘傳大學,財金法律學系,學士班(日間),大陸地區,廈門大學,Xiamen University,1,0,1
102,1,私立,一般大學,銘傳大學,建築學系,學士班(日間),大陸地區,南京大學,Nanjing University,2,0,2
102,1,私立,一般大學,銘傳大學,都市規劃與防災學系,學士班(日間),大陸地區,廈門大學,Xiamen University,1,1,0
102,1,私立,一般大學,銘傳大學,觀光事業學系,學士班(日間),大韓民國(南韓),東亞大學校,Dong-A University,1,0,1
102,1,私立,一般大學,銘傳大學,觀光事業學系,碩士班(日間),大陸地區,廈門大學,Xiamen University,1,1,0
102,1,私立,一般大學,實踐大學,應用日文學系,學士班(日間),日本,麗澤大學,Reitaku University,2,0,2
102,1,私立,一般大學,實踐大學,應用外語學系,學士班(日間),大陸地區,北京外國語大學,"Beijing Foreign Studies University, Mainland China",3,2,1
102,1,私立,一般大學,實踐大學,應用外語學系,學士班(日間),美國,加州州立大學-富爾頓分校,"California State University, Fullerton",1,0,1
102,1,私立,一般大學,實踐大學,應用外語學系,學士班(進修),荷蘭王國,漢沙應用科技大學,"Hanze University Groningen, University of Applied Sciences",1,0,1
102,1,私立,一般大學,實踐大學,時尚設計學系,學士班(日間),大陸地區,東華大學,"Donghua University, Mainland China",1,0,1
102,1,私立,一般大學,實踐大學,媒體傳達設計學系,學士班(日間),以色列,貝札雷藝術與設計學院,Bezalel academy of art and design,1,0,1
102,1,私立,一般大學,實踐大學,工業產品設計學系,學士班(日間),美國,俄亥俄州立大學,Ohio State University,1,0,1
102,1,私立,一般大學,實踐大學,工業產品設計學系,學士班(日間),德意志聯邦共和國,科隆應用科技大學,University of Applied Sciences Cologne,4,0,4
102,1,私立,一般大學,實踐大學,工業產品設計學系,碩士班(日間),德意志聯邦共和國,科隆應用科技大學,University of Applied Sciences Cologne,1,1,0
102,1,私立,一般大學,實踐大學,企業管理學系,學士班(日間),大陸地區,東北師範大學,"Northeast Normal University, Mainland China",1,1,0
102,1,私立,一般大學,實踐大學,企業管理學系,學士班(日間),法國,雷恩商學院,ESC Rennes School of Business,1,0,1
102,1,私立,一般大學,實踐大學,國際企業管理學系,學士班(日間),大陸地區,西安交通大學,"Xi'an Jiaotong University,Mainland China",1,1,0
102,1,私立,一般大學,實踐大學,企業管理學系,碩士班(日間),大陸地區,上海交通大學,Shanhai Jiaotong University,1,0,1
102,1,私立,一般大學,實踐大學,企業管理學系,碩士班(日間),法國,雷恩商學院,ESC Rennes School of Business,1,0,1
102,1,私立,一般大學,實踐大學,企業管理學系,碩士班(日間),芬蘭共和國,薩伊瑪理工大學,Saimaa University of Applied Sciences,1,0,1
102,1,私立,一般大學,實踐大學,企業管理學系,碩士班(日間),德意志聯邦共和國,福茲堡應用科技大學,University of Applied Sciences Wurzburg-Schweinfurt,2,0,2
102,1,私立,一般大學,實踐大學,國際經營與貿易學系,學士班(日間),大陸地區,湖南大學,"Hunan University, Mainland China",1,0,1
102,1,私立,一般大學,實踐大學,國際經營與貿易學系,學士班(日間),法國,雷恩商學院,ESC Rennes School of Business,1,0,1
102,1,私立,一般大學,實踐大學,國際經營與貿易學系,學士班(日間),荷蘭王國,漢沙應用科技大學,"Hanze University Groningen, University of Applied Sciences",1,0,1
102,1,私立,一般大學,實踐大學,風險管理與保險學系,學士班(日間),大陸地區,吉林大學,"Jilin University, Mainland China",1,0,1
102,1,私立,一般大學,實踐大學,風險管理與保險學系,學士班(日間),大陸地區,華中師範大學,"Central China Normal University, Mainland China",1,0,1
102,1,私立,一般大學,實踐大學,食品營養與保健生技學系,學士班(日間),大陸地區,吉林大學,"Jilin University, Mainland China",1,0,1
102,1,私立,一般大學,實踐大學,社會工作學系,學士班(日間),大陸地區,中山大學,"Sun Yat-Sen University, Mainland China",1,0,1
102,1,私立,一般大學,實踐大學,社會工作學系,學士班(日間),大陸地區,西安交通大學,"Xi'an Jiaotong University,Mainland China",1,1,0
102,1,私立,一般大學,實踐大學,服裝設計學系,學士班(日間),以色列,貝札雷藝術與設計學院,Bezalel academy of art and design,1,0,1
102,1,私立,一般大學,實踐大學,服裝設計學系,學士班(日間),澳大利亞,皇家墨爾本理工大學,Royal Melbourne Institute of Technology,1,0,1
102,1,私立,技專校院,朝陽科技大學,企業管理系,學士班(日間),大陸地區,北京科技大學,UNIVERSITY OF SCIENCE AND TECHNOLOGY BEIJING,1,0,1
102,1,私立,技專校院,朝陽科技大學,企業管理系,碩士班(日間),大陸地區,北京科技大學,UNIVERSITY OF SCIENCE AND TECHNOLOGY BEIJING,1,1,0
102,1,私立,技專校院,朝陽科技大學,企業管理系,碩士在職專班,英國,英國西蘇格蘭大學,UNIVERSITY OF THE WEST OF SCOTLAND,1,1,0
102,1,私立,技專校院,朝陽科技大學,財務金融系,學士班(日間),大陸地區,華南師範大學,SOUTH CHINA NORMAL UNIVERSITY,1,0,1
102,1,私立,技專校院,朝陽科技大學,財務金融系,學士班(進修),大陸地區,北京科技大學,UNIVERSITY OF SCIENCE AND TECHNOLOGY BEIJING,1,1,0
102,1,私立,技專校院,朝陽科技大學,保險金融管理系,碩士班(日間),大陸地區,北京科技大學,UNIVERSITY OF SCIENCE AND TECHNOLOGY BEIJING,1,0,1
102,1,私立,技專校院,朝陽科技大學,銀髮產業管理系,學士班(日間),德意志聯邦共和國,德國雷根斯堡科技大學,HOCHSCHULE REGENSBURG UNIVERSITY OF APPLIED SCIENCES,1,1,0
102,1,私立,技專校院,朝陽科技大學,資訊管理系,碩士班(日間),日本,日本會津大學,UNIVERSITY OF AIZU,3,2,1
102,1,私立,技專校院,朝陽科技大學,資訊與通訊系,學士班(日間),大陸地區,北京科技大學,UNIVERSITY OF SCIENCE AND TECHNOLOGY BEIJING,1,1,0
102,1,私立,技專校院,朝陽科技大學,資訊工程系,碩士班(日間),日本,日本會津大學,UNIVERSITY OF AIZU,4,4,0
102,1,私立,一般大學,高雄醫學大學,學士後醫學系,學士班(日間),大韓民國(南韓),首爾大學,Seoul National University,3,1,2
102,1,私立,一般大學,高雄醫學大學,學士後醫學系,學士班(日間),美國,哈佛大學,Harvard University,4,1,3
102,1,私立,一般大學,高雄醫學大學,醫學系,學士班(日間),大韓民國(南韓),NULL,IFMSA,2,1,1
102,1,私立,一般大學,高雄醫學大學,醫學系,學士班(日間),大韓民國(南韓),首爾大學,Seoul National University,2,0,2
102,1,私立,一般大學,高雄醫學大學,醫學系,學士班(日間),美國,哈佛大學,Harvard University,4,3,1
102,1,私立,一般大學,高雄醫學大學,醫學系,學士班(日間),瑞士聯邦,NULL,WHSS,1,1,0
102,1,私立,一般大學,高雄醫學大學,藥學系,學士班(日間),日本,亞太藥學生年會,Asia Pacific Pharmaceutical Symposium,20,8,12
102,1,私立,一般大學,高雄醫學大學,藥學系,學士班(日間),波蘭共和國,世界藥學生聯合會,International Pharmaceutical Student Federation (IPSF),1,1,0
102,1,私立,一般大學,高雄醫學大學,藥學系,學士班(日間),瑞士聯邦,NULL,World Healthcare Student's Symposium(WHSS),3,0,3
102,1,私立,一般大學,高雄醫學大學,護理學系,學士班(日間),日本,聖路加看護大學,St. Luke's International University,2,0,2
102,1,私立,一般大學,高雄醫學大學,牙醫學系,學士班(日間),日本,東京醫科牙科大學,Tokyo Medical and Dental University,1,0,1
102,1,私立,一般大學,高雄醫學大學,牙醫學系,學士班(日間),印度尼西亞共和國,NULL,APDSA,25,12,13
102,1,私立,一般大學,高雄醫學大學,牙醫學系,學士班(日間),美國,賓州大學,University of Pennsylvania,6,4,2
102,1,私立,一般大學,南華大學,視覺與媒體藝術學系,碩士班(日間),英國,英國劍橋大學,University of Cambridge,1,0,1
102,1,私立,一般大學,南華大學,創意產品設計學系,學士班(日間),英國,英國劍橋大學,University of Cambridge,1,0,1
102,1,私立,一般大學,南華大學,外國語文學系,學士班(日間),美國,西來大學,University of West,1,1,0
102,1,私立,一般大學,南華大學,外國語文學系,學士班(日間),英國,布里斯托爾語言中心,The English Language Center Bristol,1,0,1
102,1,私立,一般大學,南華大學,外國語文學系,學士班(日間),英國,英國劍橋大學,University of Cambridge,1,1,0
102,1,私立,一般大學,南華大學,休閒產業經濟學系,學士班(日間),英國,英國劍橋大學,University of Cambridge,1,0,1
102,1,私立,一般大學,南華大學,國際暨大陸事務學系(亞太研究),碩士班(日間),菲律賓共和國,聖拉薩爾大學,University of St. La Salle,1,0,1
102,1,私立,一般大學,南華大學,歐洲研究所,碩士班(日間),英國,英國劍橋大學,University of Cambridge,1,0,1
102,1,私立,一般大學,南華大學,歐洲研究所,碩士班(日間),捷克共和國,布拉格查理大學,Charles University in Prage,1,0,1
102,1,私立,一般大學,南華大學,歐洲研究所,碩士班(日間),菲律賓共和國,聖拉薩爾大學,University of St. La Salle,1,0,1
102,1,私立,一般大學,南華大學,傳播學系,學士班(日間),美國,西來大學,University of West,1,1,0
102,1,私立,一般大學,南華大學,傳播學系,碩士班(日間),英國,英國劍橋大學,University of Cambridge,1,0,1
102,1,私立,一般大學,南華大學,自然生物科技學系,學士班(日間),英國,英國劍橋大學,University of Cambridge,1,0,1
102,1,私立,一般大學,南華大學,資訊工程學系,學士班(日間),英國,英國劍橋大學,University of Cambridge,1,1,0
102,1,私立,一般大學,南華大學,旅遊管理學系,學士班(日間),白俄羅斯共和國,國立莫斯科語言大學,Moscow Linguistic State University,1,1,0
102,1,私立,一般大學,南華大學,旅遊管理學系,學士班(日間),美國,西來大學,University of West,2,1,1
102,1,私立,一般大學,南華大學,旅遊管理學系,學士班(日間),英國,英國劍橋大學,University of Cambridge,2,0,2
102,1,私立,一般大學,南華大學,旅遊管理學系,碩士班(日間),波蘭共和國,波蘭華沙大學管理學院,"Faculty of Management, University of Warsaw",1,1,0
102,1,私立,一般大學,真理大學,應用日語學系,學士班(日間),日本,北亞大學,NORTH ASIA UNIVERSITY,4,1,3
102,1,私立,一般大學,真理大學,應用日語學系,學士班(日間),日本,名城大學,MEIJO UNIVERSITY,2,2,0
102,1,私立,一般大學,真理大學,應用日語學系,學士班(日間),日本,城西大學,Josai University,3,0,3
102,1,私立,一般大學,真理大學,應用外語學系,學士班(日間),日本,香川大學,Kagawa University,2,2,0
102,1,私立,一般大學,真理大學,國際貿易學系,學士班(日間),日本,名城大學,MEIJO UNIVERSITY,1,0,1
102,1,私立,一般大學,真理大學,觀光數位知識學系,學士班(日間),日本,香川大學,Kagawa University,1,0,1
102,1,私立,一般大學,大同大學,應用外語學系,學士班(日間),大韓民國(南韓),中央大學,Chung-Ang University,1,0,1
102,1,私立,一般大學,大同大學,應用外語學系,學士班(日間),荷蘭王國,方提斯應用科技大學,Fontys University of Applied Sciences,1,0,1
102,1,私立,一般大學,大同大學,應用外語學系,學士班(日間),德意志聯邦共和國,斯圖加特應用科技大學,Stuttgart University of Applied Sciences,5,1,4
102,1,私立,一般大學,大同大學,媒體設計學系,學士班(日間),德意志聯邦共和國,斯圖加特應用科技大學,Stuttgart University of Applied Sciences,1,0,1
102,1,私立,一般大學,大同大學,工業設計學系,學士班(日間),大陸地區,華僑大學,Huaqiao University,2,0,2
102,1,私立,一般大學,大同大學,工業設計學系,學士班(日間),大韓民國(南韓),梨花女子大學,Ewha Womans University,1,0,1
102,1,私立,一般大學,大同大學,工業設計學系,學士班(日間),德意志聯邦共和國,斯圖加特應用科技大學,Stuttgart University of Applied Sciences,4,1,3
102,1,私立,一般大學,大同大學,工業設計學系,碩士班(日間),大陸地區,華僑大學,Huaqiao University,1,1,0
