學年度,學期,學校,,,系所名稱,學制,對方學校（機構）國別(地區),對方學校(機構)名稱,,本國學生出國進修、交流人數,,
,,設立別,類別,名稱,,,,中文名稱,英文名稱,小計,男,女
102,1,私立,一般大學,義守大學,醫務管理學系,學士班(日間),CHN,廣州大學,GUANGZHOU UNIVERSITY,1,0,1
102,1,私立,一般大學,義守大學,生物科技學系,學士班(日間),CHN,廣州大學,GUANGZHOU UNIVERSITY,1,0,1
102,1,私立,一般大學,義守大學,應用數學系,學士班(日間),USA,凱斯西儲大學,CASE WESTERN RESERVE UNIVERSITY,1,1,0
102,1,私立,一般大學,義守大學,資訊管理學系,學士班(日間),CHN,重慶郵電大學,CHONGQING UNIVERSITY OF POSTS AND TELECOMMUNICATIONS,1,1,0
102,1,私立,一般大學,義守大學,資訊工程學系,學士班(日間),CHN,重慶郵電大學,CHONGQING UNIVERSITY OF POSTS AND TELECOMMUNICATIONS,1,1,0
102,1,私立,一般大學,義守大學,電機工程學系,學士班(日間),CHN,廣州大學,GUANGZHOU UNIVERSITY,1,1,0
102,1,私立,一般大學,義守大學,機械與自動化工程學系,學士班(日間),CHN,重慶郵電大學,CHONGQING UNIVERSITY OF POSTS AND TELECOMMUNICATIONS,1,0,1
102,1,私立,一般大學,義守大學,土木與生態工程學系,學士班(日間),CHN,廈門大學,XIAMEN UNIVERSITY,1,1,0
102,1,私立,一般大學,義守大學,土木與生態工程學系,學士班(日間),AUS,格里菲斯大學,GRIFFITH UNIVERSITY,1,0,1
102,1,私立,一般大學,義守大學,化學工程學系,學士班(日間),CHN,廣州大學,GUANGZHOU UNIVERSITY,2,2,0
102,1,私立,一般大學,義守大學,生物醫學工程學系,學士班(日間),CHN,重慶郵電大學,CHONGQING UNIVERSITY OF POSTS AND TELECOMMUNICATIONS,1,1,0
102,1,私立,一般大學,義守大學,物理治療學系,學士班(日間),CHN,廣州大學,GUANGZHOU UNIVERSITY,1,0,1
102,1,私立,一般大學,義守大學,職能治療學系,學士班(日間),CHN,重慶郵電大學,CHONGQING UNIVERSITY OF POSTS AND TELECOMMUNICATIONS,1,0,1
102,1,私立,一般大學,義守大學,營養學系,學士班(日間),CHN,重慶郵電大學,CHONGQING UNIVERSITY OF POSTS AND TELECOMMUNICATIONS,3,0,3
102,1,私立,一般大學,義守大學,營養學系,學士班(日間),CHN,廣州大學,GUANGZHOU UNIVERSITY,1,0,1
102,1,私立,一般大學,義守大學,護理學系,學士班(日間),CHN,重慶郵電大學,CHONGQING UNIVERSITY OF POSTS AND TELECOMMUNICATIONS,1,0,1
102,1,私立,一般大學,義守大學,護理學系,學士班(日間),CHN,廣州大學,GUANGZHOU UNIVERSITY,6,0,6
102,1,私立,一般大學,義守大學,醫學影像暨放射科學系,學士班(日間),CHN,廣州大學,GUANGZHOU UNIVERSITY,4,1,3
102,1,私立,一般大學,義守大學,餐旅管理學系,學士班(日間),CHN,重慶郵電大學,CHONGQING UNIVERSITY OF POSTS AND TELECOMMUNICATIONS,2,0,2
102,1,私立,一般大學,義守大學,餐旅管理學系,學士班(進修),KOR,翰林大學,HALLYM UNIVERSITY,1,0,1
102,1,私立,一般大學,義守大學,國際觀光餐旅學系,學士班(日間),THA,,EASTERN ASIA UNIVERSITY,1,0,1
102,1,私立,一般大學,義守大學,國際觀光餐旅學系,學士班(日間),AUS,格里菲斯大學,GRIFFITH UNIVERSITY,1,0,1
102,1,私立,一般大學,世新大學,日本語文學系,學士班(日間),JPN,目白大學,MEJIRO UNIVERSITY,1,0,1
102,1,私立,一般大學,世新大學,日本語文學系,學士班(日間),JPN,國學院大學,KOKUGAKUIN UNIVERSITY,2,2,0
102,1,私立,一般大學,世新大學,英語學系,學士班(日間),USA,朱尼亞塔大學,JUNIATA COLLEGE,2,0,2
102,1,私立,一般大學,世新大學,英語學系,學士班(日間),USA,威斯康辛大學雷河分校,UNIVERSITY OF WISCONSIN-RIVER FALLS,1,0,1
102,1,私立,一般大學,世新大學,新聞學系,學士班(日間),KOR,成均館大學,SUNGKYUNKWAN UNIVERSITY,1,0,1
102,1,私立,一般大學,世新大學,新聞學系,學士班(日間),KOR,聖公會大學,SUNGKONGHOE UNIVERSITY,1,0,1
102,1,私立,一般大學,世新大學,廣播電視電影學系,學士班(日間),JPN,目白大學,MEJIRO UNIVERSITY,1,0,1
102,1,私立,一般大學,世新大學,廣播電視電影學系,學士班(日間),JPN,國學院大學,KOKUGAKUIN UNIVERSITY,1,0,1
102,1,私立,一般大學,世新大學,廣播電視電影學系,學士班(日間),USA,塞吉納谷州立大學,SAGINAW VALLEY STATE UNIVERSITY,2,0,2
102,1,私立,一般大學,世新大學,廣播電視電影學系,學士班(日間),GBR,英國藝術大學,ARTS UNIVERSITY AT BOURNEMOUTH,2,1,1
102,1,私立,一般大學,世新大學,傳播管理學系,學士班(日間),KOR,聖公會大學,SUNGKONGHOE UNIVERSITY,1,0,1
102,1,私立,一般大學,銘傳大學,華語文教學學系,學士班(日間),KOR,安養大學校,ANYANG UNIVERSITY,6,0,6
102,1,私立,一般大學,銘傳大學,應用中國文學系,學士班(日間),CHN,中山大學,SUN YAT-SEN UNIVERSITY,1,0,1
102,1,私立,一般大學,銘傳大學,應用日語學系,學士班(日間),JPN,山形大學,YAMAGATA UNIVERSITY,3,0,3
102,1,私立,一般大學,銘傳大學,應用日語學系,學士班(日間),JPN,白鷗大學,HAKUOH UNIVERSITY,3,0,3
102,1,私立,一般大學,銘傳大學,應用日語學系,學士班(日間),JPN,同志社大學,DOSHISHA UNIVERSITY,3,1,2
102,1,私立,一般大學,銘傳大學,應用日語學系,學士班(日間),JPN,明海大學,MEIKAI UNIVERSITY,5,2,3
102,1,私立,一般大學,銘傳大學,應用日語學系,學士班(日間),JPN,苫小牧駒澤大學,TOMAKOMAI KOMAZAWA UNIVERSITY,2,0,2
102,1,私立,一般大學,銘傳大學,應用日語學系,學士班(日間),JPN,產業能率大學,SANNO UNIVERSITY,3,0,3
102,1,私立,一般大學,銘傳大學,應用日語學系,學士班(日間),JPN,鳥取大學,TOTTORI UNIVERSITY,2,1,1
102,1,私立,一般大學,銘傳大學,應用英語學系,學士班(日間),CHN,武漢大學,WUHAN UNIVERSITY,1,0,1
102,1,私立,一般大學,銘傳大學,應用英語學系,學士班(日間),CHN,南京大學,NANJING UNIVERSITY,1,0,1
102,1,私立,一般大學,銘傳大學,應用英語學系,學士班(日間),FIN,中博騰科技大學,CENTRAL OSTROBOTHNIA UNIVERSITY OF APPLIED SCIENCES,1,0,1
102,1,私立,一般大學,銘傳大學,應用英語學系,學士班(日間),USA,北俄亥俄大學,OHIO NORTHERN UNIVERSITY,1,1,0
102,1,私立,一般大學,銘傳大學,應用英語學系,學士班(日間),DEU,班貝格大學,UNIVERSITY OF BAMBERG,1,0,1
102,1,私立,一般大學,銘傳大學,應用日語學系,碩士班(日間),JPN,山形大學,YAMAGATA UNIVERSITY,1,1,0
102,1,私立,一般大學,銘傳大學,應用日語學系,碩士班(日間),JPN,名古屋外國語大學,NAGOYA UNIVERSITY OF FOREIGN STUDIES,1,1,0
102,1,私立,一般大學,銘傳大學,商品設計學系,學士班(日間),DEU,杜塞爾多夫應用科學大學,UNIVERSITY OF APPLIED SCIENCES DUESSELDORF,2,1,1
102,1,私立,一般大學,銘傳大學,商品設計學系,碩士班(日間),JPN,千葉大學,CHIBA UNIVERSITY,1,1,0
102,1,私立,一般大學,銘傳大學,公共事務學系,學士班(日間),KOR,東亞大學校,DONG-A UNIVERSITY,1,0,1
102,1,私立,一般大學,銘傳大學,公共事務學系,學士班(日間),SWE,克里斯蒂安斯塔德大學,KRISTIANSTAD UNIVERSITY,1,0,1
102,1,私立,一般大學,銘傳大學,傳播學院(不分系),學士班(日間),CHN,廈門大學,XIAMEN UNIVERSITY,1,0,1
102,1,私立,一般大學,銘傳大學,傳播學院(不分系),學士班(日間),KOR,水原大學校,THE UNIVERSITY OF SUWON,1,0,1
102,1,私立,一般大學,銘傳大學,會計學系,學士班(日間),CHN,武漢大學,WUHAN UNIVERSITY,1,1,0
102,1,私立,一般大學,銘傳大學,會計學系,學士班(日間),CHN,南京大學,NANJING UNIVERSITY,2,0,2
102,1,私立,一般大學,銘傳大學,會計學系,學士班(日間),CHN,華東師範大學,EAST CHINA NORMAL UNIVERSITY,1,1,0
102,1,私立,一般大學,銘傳大學,企業管理學系,學士班(日間),CHN,武漢大學,WUHAN UNIVERSITY,1,0,1
102,1,私立,一般大學,銘傳大學,企業管理學系,學士班(日間),CHN,蘭州大學,LANZHOU UNIVERSITY,3,3,0
102,1,私立,一般大學,銘傳大學,國際企業與貿易學士學位學程,學士班(日間),FRA,巴黎商業學院,INSTITUT SUPERIEUR DU COMMERCE PARIS,1,0,1
102,1,私立,一般大學,銘傳大學,國際企業與貿易學士學位學程,學士班(日間),FRA,斯特拉斯堡大學,UNIVERSITY OF STRASBOURG,1,0,1
102,1,私立,一般大學,銘傳大學,國際企業學系,學士班(日間),USA,西維吉尼亞大學,WEST VIRGINIA UNIVERSITY,1,0,1
102,1,私立,一般大學,銘傳大學,財務金融學系,學士班(日間),CHN,上海大學,SHANGHAI UNIVERSITY,1,1,0
102,1,私立,一般大學,銘傳大學,財務金融學系,學士班(日間),CHN,中山大學,SUN YAT-SEN UNIVERSITY,2,0,2
102,1,私立,一般大學,銘傳大學,財務金融學系,學士班(日間),CHN,武漢大學,WUHAN UNIVERSITY,1,1,0
102,1,私立,一般大學,銘傳大學,財務金融學系,學士班(日間),CHN,重慶大學,CHONGQING UNIVERSITY,1,0,1
102,1,私立,一般大學,銘傳大學,財務金融學系,學士班(日間),CHN,湖南大學,HUNAN UNIVERSITY,2,0,2
102,1,私立,一般大學,銘傳大學,財務金融學系,學士班(日間),CHN,華中科技大學,HUAZHONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,3,1,2
102,1,私立,一般大學,銘傳大學,財務金融學系,學士班(日間),CHN,廈門大學,XIAMEN UNIVERSITY,3,1,2
102,1,私立,一般大學,銘傳大學,財務金融學系,學士班(日間),CHN,蘭州大學,LANZHOU UNIVERSITY,1,0,1
102,1,私立,一般大學,銘傳大學,財務金融學系,學士班(日間),KOR,安養大學校,ANYANG UNIVERSITY,1,0,1
102,1,私立,一般大學,銘傳大學,財務金融學系,學士班(日間),FRA,斯特拉斯堡大學,UNIVERSITY OF STRASBOURG,1,0,1
102,1,私立,一般大學,銘傳大學,財務金融學系,學士班(日間),DEU,班貝格大學,UNIVERSITY OF BAMBERG,1,0,1
102,1,私立,一般大學,銘傳大學,風險管理與保險學系,學士班(日間),CHN,武漢大學,WUHAN UNIVERSITY,1,0,1
102,1,私立,一般大學,銘傳大學,法律學系,學士班(日間),CHN,華東師範大學,EAST CHINA NORMAL UNIVERSITY,1,0,1
102,1,私立,一般大學,銘傳大學,財金法律學系,學士班(日間),CHN,廈門大學,XIAMEN UNIVERSITY,1,0,1
102,1,私立,一般大學,銘傳大學,建築學系,學士班(日間),CHN,南京大學,NANJING UNIVERSITY,2,0,2
102,1,私立,一般大學,銘傳大學,都市規劃與防災學系,學士班(日間),CHN,廈門大學,XIAMEN UNIVERSITY,1,1,0
102,1,私立,一般大學,銘傳大學,觀光事業學系,學士班(日間),KOR,東亞大學校,DONG-A UNIVERSITY,1,0,1
102,1,私立,一般大學,銘傳大學,觀光事業學系,碩士班(日間),CHN,廈門大學,XIAMEN UNIVERSITY,1,1,0
102,1,私立,一般大學,實踐大學,應用日文學系,學士班(日間),JPN,麗澤大學,REITAKU UNIVERSITY,2,0,2
102,1,私立,一般大學,實踐大學,應用外語學系,學士班(日間),CHN,北京外國語大學,"BEIJING FOREIGN STUDIES UNIVERSITY, MAINLAND CHINA",3,2,1
102,1,私立,一般大學,實踐大學,應用外語學系,學士班(日間),USA,加州州立大學-富爾頓分校,"CALIFORNIA STATE UNIVERSITY, FULLERTON",1,0,1
102,1,私立,一般大學,實踐大學,應用外語學系,學士班(進修),NLD,漢沙應用科技大學,"HANZE UNIVERSITY GRONINGEN, UNIVERSITY OF APPLIED SCIENCES",1,0,1
102,1,私立,一般大學,實踐大學,時尚設計學系,學士班(日間),CHN,東華大學,"DONGHUA UNIVERSITY, MAINLAND CHINA",1,0,1
102,1,私立,一般大學,實踐大學,媒體傳達設計學系,學士班(日間),ISR,貝札雷藝術與設計學院,BEZALEL ACADEMY OF ART AND DESIGN,1,0,1
102,1,私立,一般大學,實踐大學,工業產品設計學系,學士班(日間),USA,俄亥俄州立大學,OHIO STATE UNIVERSITY,1,0,1
102,1,私立,一般大學,實踐大學,工業產品設計學系,學士班(日間),DEU,科隆應用科技大學,UNIVERSITY OF APPLIED SCIENCES COLOGNE,4,0,4
102,1,私立,一般大學,實踐大學,工業產品設計學系,碩士班(日間),DEU,科隆應用科技大學,UNIVERSITY OF APPLIED SCIENCES COLOGNE,1,1,0
102,1,私立,一般大學,實踐大學,企業管理學系,學士班(日間),CHN,東北師範大學,"NORTHEAST NORMAL UNIVERSITY, MAINLAND CHINA",1,1,0
102,1,私立,一般大學,實踐大學,企業管理學系,學士班(日間),FRA,雷恩商學院,ESC RENNES SCHOOL OF BUSINESS,1,0,1
102,1,私立,一般大學,實踐大學,國際企業管理學系,學士班(日間),CHN,西安交通大學,"XI'AN JIAOTONG UNIVERSITY,MAINLAND CHINA",1,1,0
102,1,私立,一般大學,實踐大學,企業管理學系,碩士班(日間),CHN,上海交通大學,SHANHAI JIAOTONG UNIVERSITY,1,0,1
102,1,私立,一般大學,實踐大學,企業管理學系,碩士班(日間),FRA,雷恩商學院,ESC RENNES SCHOOL OF BUSINESS,1,0,1
102,1,私立,一般大學,實踐大學,企業管理學系,碩士班(日間),FIN,薩伊瑪理工大學,SAIMAA UNIVERSITY OF APPLIED SCIENCES,1,0,1
102,1,私立,一般大學,實踐大學,企業管理學系,碩士班(日間),DEU,福茲堡應用科技大學,UNIVERSITY OF APPLIED SCIENCES WURZBURG-SCHWEINFURT,2,0,2
102,1,私立,一般大學,實踐大學,國際經營與貿易學系,學士班(日間),CHN,湖南大學,"HUNAN UNIVERSITY, MAINLAND CHINA",1,0,1
102,1,私立,一般大學,實踐大學,國際經營與貿易學系,學士班(日間),FRA,雷恩商學院,ESC RENNES SCHOOL OF BUSINESS,1,0,1
102,1,私立,一般大學,實踐大學,國際經營與貿易學系,學士班(日間),NLD,漢沙應用科技大學,"HANZE UNIVERSITY GRONINGEN, UNIVERSITY OF APPLIED SCIENCES",1,0,1
102,1,私立,一般大學,實踐大學,風險管理與保險學系,學士班(日間),CHN,吉林大學,"JILIN UNIVERSITY, MAINLAND CHINA",1,0,1
102,1,私立,一般大學,實踐大學,風險管理與保險學系,學士班(日間),CHN,華中師範大學,"CENTRAL CHINA NORMAL UNIVERSITY, MAINLAND CHINA",1,0,1
102,1,私立,一般大學,實踐大學,食品營養與保健生技學系,學士班(日間),CHN,吉林大學,"JILIN UNIVERSITY, MAINLAND CHINA",1,0,1
102,1,私立,一般大學,實踐大學,社會工作學系,學士班(日間),CHN,中山大學,"SUN YAT-SEN UNIVERSITY, MAINLAND CHINA",1,0,1
102,1,私立,一般大學,實踐大學,社會工作學系,學士班(日間),CHN,西安交通大學,"XI'AN JIAOTONG UNIVERSITY,MAINLAND CHINA",1,1,0
102,1,私立,一般大學,實踐大學,服裝設計學系,學士班(日間),ISR,貝札雷藝術與設計學院,BEZALEL ACADEMY OF ART AND DESIGN,1,0,1
102,1,私立,一般大學,實踐大學,服裝設計學系,學士班(日間),AUS,皇家墨爾本理工大學,ROYAL MELBOURNE INSTITUTE OF TECHNOLOGY,1,0,1
102,1,私立,技專校院,朝陽科技大學,企業管理系,學士班(日間),CHN,北京科技大學,UNIVERSITY OF SCIENCE AND TECHNOLOGY BEIJING,1,0,1
102,1,私立,技專校院,朝陽科技大學,企業管理系,碩士班(日間),CHN,北京科技大學,UNIVERSITY OF SCIENCE AND TECHNOLOGY BEIJING,1,1,0
102,1,私立,技專校院,朝陽科技大學,企業管理系,碩士在職專班,GBR,英國西蘇格蘭大學,UNIVERSITY OF THE WEST OF SCOTLAND,1,1,0
102,1,私立,技專校院,朝陽科技大學,財務金融系,學士班(日間),CHN,華南師範大學,SOUTH CHINA NORMAL UNIVERSITY,1,0,1
102,1,私立,技專校院,朝陽科技大學,財務金融系,學士班(進修),CHN,北京科技大學,UNIVERSITY OF SCIENCE AND TECHNOLOGY BEIJING,1,1,0
102,1,私立,技專校院,朝陽科技大學,保險金融管理系,碩士班(日間),CHN,北京科技大學,UNIVERSITY OF SCIENCE AND TECHNOLOGY BEIJING,1,0,1
102,1,私立,技專校院,朝陽科技大學,銀髮產業管理系,學士班(日間),DEU,德國雷根斯堡科技大學,HOCHSCHULE REGENSBURG UNIVERSITY OF APPLIED SCIENCES,1,1,0
102,1,私立,技專校院,朝陽科技大學,資訊管理系,碩士班(日間),JPN,日本會津大學,UNIVERSITY OF AIZU,3,2,1
102,1,私立,技專校院,朝陽科技大學,資訊與通訊系,學士班(日間),CHN,北京科技大學,UNIVERSITY OF SCIENCE AND TECHNOLOGY BEIJING,1,1,0
102,1,私立,技專校院,朝陽科技大學,資訊工程系,碩士班(日間),JPN,日本會津大學,UNIVERSITY OF AIZU,4,4,0
102,1,私立,一般大學,高雄醫學大學,學士後醫學系,學士班(日間),KOR,首爾大學,SEOUL NATIONAL UNIVERSITY,3,1,2
102,1,私立,一般大學,高雄醫學大學,學士後醫學系,學士班(日間),USA,哈佛大學,HARVARD UNIVERSITY,4,1,3
102,1,私立,一般大學,高雄醫學大學,醫學系,學士班(日間),KOR,NULL,IFMSA,2,1,1
102,1,私立,一般大學,高雄醫學大學,醫學系,學士班(日間),KOR,首爾大學,SEOUL NATIONAL UNIVERSITY,2,0,2
102,1,私立,一般大學,高雄醫學大學,醫學系,學士班(日間),USA,哈佛大學,HARVARD UNIVERSITY,4,3,1
102,1,私立,一般大學,高雄醫學大學,醫學系,學士班(日間),CHE,NULL,WHSS,1,1,0
102,1,私立,一般大學,高雄醫學大學,藥學系,學士班(日間),JPN,亞太藥學生年會,ASIA PACIFIC PHARMACEUTICAL SYMPOSIUM,20,8,12
102,1,私立,一般大學,高雄醫學大學,藥學系,學士班(日間),POL,世界藥學生聯合會,INTERNATIONAL PHARMACEUTICAL STUDENT FEDERATION (IPSF),1,1,0
102,1,私立,一般大學,高雄醫學大學,藥學系,學士班(日間),CHE,NULL,WORLD HEALTHCARE STUDENT'S SYMPOSIUM(WHSS),3,0,3
102,1,私立,一般大學,高雄醫學大學,護理學系,學士班(日間),JPN,聖路加看護大學,ST. LUKE'S INTERNATIONAL UNIVERSITY,2,0,2
102,1,私立,一般大學,高雄醫學大學,牙醫學系,學士班(日間),JPN,東京醫科牙科大學,TOKYO MEDICAL AND DENTAL UNIVERSITY,1,0,1
102,1,私立,一般大學,高雄醫學大學,牙醫學系,學士班(日間),IDN,NULL,APDSA,25,12,13
102,1,私立,一般大學,高雄醫學大學,牙醫學系,學士班(日間),USA,賓州大學,UNIVERSITY OF PENNSYLVANIA,6,4,2
102,1,私立,一般大學,南華大學,視覺與媒體藝術學系,碩士班(日間),GBR,英國劍橋大學,UNIVERSITY OF CAMBRIDGE,1,0,1
102,1,私立,一般大學,南華大學,創意產品設計學系,學士班(日間),GBR,英國劍橋大學,UNIVERSITY OF CAMBRIDGE,1,0,1
102,1,私立,一般大學,南華大學,外國語文學系,學士班(日間),USA,西來大學,UNIVERSITY OF WEST,1,1,0
102,1,私立,一般大學,南華大學,外國語文學系,學士班(日間),GBR,布里斯托爾語言中心,THE ENGLISH LANGUAGE CENTER BRISTOL,1,0,1
102,1,私立,一般大學,南華大學,外國語文學系,學士班(日間),GBR,英國劍橋大學,UNIVERSITY OF CAMBRIDGE,1,1,0
102,1,私立,一般大學,南華大學,休閒產業經濟學系,學士班(日間),GBR,英國劍橋大學,UNIVERSITY OF CAMBRIDGE,1,0,1
102,1,私立,一般大學,南華大學,國際暨大陸事務學系(亞太研究),碩士班(日間),PHL,聖拉薩爾大學,UNIVERSITY OF ST. LA SALLE,1,0,1
102,1,私立,一般大學,南華大學,歐洲研究所,碩士班(日間),GBR,英國劍橋大學,UNIVERSITY OF CAMBRIDGE,1,0,1
102,1,私立,一般大學,南華大學,歐洲研究所,碩士班(日間),CZE,布拉格查理大學,CHARLES UNIVERSITY IN PRAGE,1,0,1
102,1,私立,一般大學,南華大學,歐洲研究所,碩士班(日間),PHL,聖拉薩爾大學,UNIVERSITY OF ST. LA SALLE,1,0,1
